"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","flesh_color_25center1_8","flesh_color_25outer1_8","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6276A-3_35",1,35,6,2,"test"," (Operator: lizbethpino, Time: )","SM6276A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",1.49540517961571,3.95433027011976,20.0969486,13.3837891,3,NA,35.2338905,NA,NA,2,100,NA,NA,NA,3,1,NA,NA,5,4,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,0,5,NA,NA,1,5
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6276A-8_30",1,30,5,6,"test"," (Operator: lizbethpino, Time: )","SM6276A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.3248656570591,14.0498290180752,19.0971432,9.9017611,3,NA,39.1077995,NA,NA,2,100,NA,NA,NA,4,1,NA,NA,5,2,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,1,5,NA,NA,1,6
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6296A-2_40",1,40,7,4,"test"," (Operator: lizbethpino, Time: )","SM6296A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.12653580002825,10.2160711763875,17.4134712,12.9747963,4,NA,35.5402679,NA,NA,2,80,NA,NA,NA,4,1,NA,NA,5,5,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,0,4,NA,NA,1,6
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6315A-16_10",1,10,2,3,"test"," (Operator: lizbethpino, Time: )","SM6315A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,22.0048923,15.5220108,2,NA,38.0758209,NA,NA,2,100,NA,NA,NA,2,1,NA,NA,5,4,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,0,5,NA,NA,1,4
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6317A-1_17",1,17,3,5,"test"," (Operator: lizbethpino, Time: )","SM6317A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,21.9491348,14.5989695,3,NA,42.5778847,NA,NA,2,80,NA,NA,NA,3,1,NA,NA,5,3,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,0,4,NA,NA,1,5
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6319A-1_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","SM6319A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.57234191950922,14.8268598248272,17.1600533,12.5746908,3,NA,36.4462013,NA,NA,2,100,NA,NA,NA,2,1,NA,NA,5,5,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,0,5,NA,NA,1,5
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6369A-12_28",1,28,5,4,"test"," (Operator: lizbethpino, Time: )","SM6369A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.22590429117053,16.409233880027,14.7388649,11.7199917,3,NA,35.9074631,NA,NA,2,100,NA,NA,NA,2,1,NA,NA,5,5,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,3,5,NA,NA,1,5
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6376A-10_38",1,38,7,2,"test"," (Operator: lizbethpino, Time: )","SM6376A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,20.3902473,15.3367023,2,NA,35.9101181,NA,NA,2,100,NA,NA,NA,4,1,NA,NA,5,4,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,0,5,NA,NA,1,7
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6376A-15_39",1,39,7,3,"test"," (Operator: lizbethpino, Time: )","SM6376A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,22.7401295,15.2351084,3,NA,43.9138489,NA,NA,2,80,NA,NA,NA,3,1,NA,NA,5,4,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,0,4,NA,NA,1,8
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6376A-22_24",1,24,4,1,"test"," (Operator: lizbethpino, Time: )","SM6376A-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.47109699055687,4.84217338863881,16.4435043,11.770874,2,NA,38.9575996,NA,NA,2,100,NA,NA,NA,3,1,NA,NA,5,3,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,1,5,NA,NA,1,4
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6376A-23_52",1,52,9,3,"test"," (Operator: lizbethpino, Time: )","SM6376A-23","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.88550564893911,13.3094516395701,19.6140518,13.1739368,3,NA,39.5328751,NA,NA,2,100,NA,NA,NA,5,1,NA,NA,5,5,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,0,5,NA,NA,1,8
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia",NA,"202230BCEPR_ciat_rep1_SM6376A-26_19",1,19,4,6,"test"," (Operator: lizbethpino, Time: )","SM6376A-26","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",0.0791377750979724,3.24088031353631,17.7875042,13.113863,3,NA,31.6624317,NA,NA,2,100,NA,NA,NA,3,1,NA,NA,5,3,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,0,5,NA,NA,1,5
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202230BCEPR_ciat_rep1_SMB2446-2_29",1,29,5,5,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.46947501226608,14.4973248288591,1.1463953,0.4775226,1,NA,42.8917961,NA,NA,2,100,NA,NA,NA,2,1,NA,NA,5,3,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,0,5,NA,NA,1,2
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia","Caiseli,Caiselli,CAISELLI","202230BCEPR_ciat_rep1_SMB2446-2_34",1,34,6,3,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.81786331573786,15.0628299154482,1.3904036,0.734262,2,NA,43.1914864,NA,NA,2,100,NA,NA,NA,2,1,NA,NA,5,3,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,0,5,NA,NA,1,1
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia","Tai8","202230BCEPR_ciat_rep1_TAI8_13",1,13,3,1,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.44043336227928,7.46392093619485,2.3469419,1.2470205,2,NA,39.2532768,NA,NA,2,100,NA,NA,NA,3,1,NA,NA,5,4,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,1,5,NA,NA,1,3
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia","Tai8","202230BCEPR_ciat_rep1_TAI8_37",1,37,7,1,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",2.24307892096098,4.01196308757846,3.2105086,1.9848562,2,NA,34.6912155,NA,NA,2,100,NA,NA,NA,4,1,NA,NA,5,4,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,0,5,NA,NA,1,2
2022,"202230BCEPR_ciat","202230BCEPR_ciat",1.2,4,"2022-July-07","2023-May-09","CIAT. Valle, Colombia","Tai8","202230BCEPR_ciat_rep1_TAI8_49",1,49,9,6,"test"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.65800050238633,7.28146194423513,2.5225403,1.1866467,2,NA,37.7075081,NA,NA,2,100,NA,NA,NA,3,1,NA,NA,5,4,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,1,5,NA,NA,1,3
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_CG1141-1_50",1,50,10,1,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,30,NA,4,20,NA,NA,NA,2,1,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_CM4919-1_23",1,23,5,3,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,38.9978950579622,NA,120,5.6547619047619,4,80,5.6547619047619,2.20523811339667,1.9,4,1,3,NA,5,3,NA,NA,3,3,NA,3,NA,NA,NA,1875,236,0,4,NA,NA,NA,3
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_COL2215_19",1,19,4,2,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_COL2215_25",1,25,5,5,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_COL2215_40",1,40,8,1,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,35.1067164179104,NA,145,1.93452380952381,4,60,1.93452380952381,0.679147787846481,0.65,5,1,1,NA,5,4,NA,NA,2,3,NA,3,NA,NA,NA,675,72,0,3,NA,NA,NA,1
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_COL2215_43",1,43,9,3,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,35.4993074792243,NA,165,6.25,4,40,6.25,2.21870671745152,2.1,3,1,3,NA,5,3,NA,NA,1,3,NA,3,NA,NA,NA,2025,220,0,2,NA,NA,NA,1
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_COL2215_6",1,6,2,5,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,180,NA,4,20,NA,NA,NA,4,1,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_GM12370A-2_48",1,48,10,3,"test"," (Operator: lizbethpino, Time: )","GM12370A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,28.0001432664756,NA,50,1.04166666666667,4,20,1.04166666666667,0.291668159025787,0.35,2,1,1,NA,5,4,NA,NA,1,3,NA,4,NA,NA,NA,375,26,0,1,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_GM12421A-2_26",1,26,6,5,"test"," (Operator: lizbethpino, Time: )","GM12421A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,31.8507802340702,NA,250,14.7321428571429,4,60,14.7321428571429,4.69230244519784,4.95,3,1,7,NA,5,2,NA,NA,2,3,NA,2,NA,NA,NA,4225,380,0,3,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_GM12569A-9_49",1,49,10,2,"test"," (Operator: lizbethpino, Time: )","GM12569A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,22.3423902894491,NA,255,7.14285714285714,4,100,7.14285714285714,1.59588502067494,2.4,3,1,2,NA,5,2,NA,NA,3,3,NA,3,NA,NA,NA,2225,83,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_GM6302A-31_47",1,47,10,4,"test"," (Operator: lizbethpino, Time: )","GM6302A-31","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,27.630824742268,NA,280,8.92857142857143,4,100,8.92857142857143,2.46703792341679,3,4,1,2,NA,5,2,NA,NA,3,3,NA,3,NA,NA,NA,2600,175,0,5,NA,NA,NA,5
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM2775-4_5",1,5,1,5,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,34.5078093306288,NA,200,8.63095238095238,4,100,8.63095238095238,2.97835259103641,2.9,5,1,2,NA,5,2,NA,NA,3,3,NA,3,NA,NA,NA,2750,285,0,5,NA,NA,NA,1
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM5908A-2_45",1,45,9,5,"test"," (Operator: lizbethpino, Time: )","SM5908A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,30.0715197215777,NA,150,6.25,4,100,6.25,1.87946998259861,2.1,5,1,0,NA,5,3,NA,NA,3,3,NA,3,NA,NA,NA,1875,151,3,5,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM5950A-4_30",1,30,6,1,"test"," (Operator: lizbethpino, Time: )","SM5950A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,50,NA,4,20,NA,NA,NA,2,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM5950A-9_44",1,44,9,4,"test"," (Operator: lizbethpino, Time: )","SM5950A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,30.6870062370062,NA,130,8.33333333333333,4,100,8.33333333333333,2.55725051975052,2.8,3,1,4,NA,5,2,NA,NA,3,3,NA,3,NA,NA,NA,2625,220,0,5,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6028A-5_42",1,42,9,2,"test"," (Operator: lizbethpino, Time: )","SM6028A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,27.8274238227147,NA,120,2.38095238095238,4,80,2.38095238095238,0.662557710064636,0.8,5,2,0,NA,5,3,NA,NA,2,3,NA,4,NA,NA,NA,775,53,0,4,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6045A-3_46",1,46,10,5,"test"," (Operator: lizbethpino, Time: )","SM6045A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,25.9332667332667,NA,30,8.03571428571429,4,100,8.03571428571428,2.0839232196375,2.7,4,1,2,NA,5,3,NA,NA,3,3,NA,3,NA,NA,NA,2125,123,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6073A-2_36",1,36,8,5,"test"," (Operator: lizbethpino, Time: )","SM6073A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6089A-10_29",1,29,6,2,"test"," (Operator: lizbethpino, Time: )","SM6089A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,32.9490384615385,NA,145,3.86904761904762,4,40,3.86904761904762,1.27481398809524,1.3,5,1,3,NA,5,2,NA,NA,2,3,NA,3,NA,NA,NA,1150,110,0,2,NA,NA,NA,5
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6107A-2_18",1,18,4,3,"test"," (Operator: lizbethpino, Time: )","SM6107A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,32.5900304414003,NA,95,2.08333333333333,4,60,2.08333333333333,0.678958967529173,0.7,2,1,2,NA,5,3,NA,NA,2,3,NA,3,NA,NA,NA,725,68,0,3,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6119A-16_27",1,27,6,4,"test"," (Operator: lizbethpino, Time: )","SM6119A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,19.9119883040935,NA,220,1.63690476190476,4,80,1.63690476190476,0.325940284739626,0.55,5,1,0,NA,5,3,NA,NA,1,3,NA,4,NA,NA,NA,525,12,0,4,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep1_SM6119A-9_34",1,34,7,4,"test"," (Operator: lizbethpino, Time: )","SM6119A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,23.8887335526316,NA,195,NA,4,100,0,0,0,5,1,0,NA,5,3,NA,NA,2,3,NA,3,NA,NA,NA,1275,59,0,5,NA,NA,NA,6
